,ID,Name,Zip,Lat,Long,Rating,Delivery,Price Tier,Price,Credit Cards,Outdoor Seating,Reservations,Brunch,Dinner,Lunch,Beer,Breakfast,Music,Happy Hour,Full Bar,Cocktails,Dessert,Wi-Fi,Wine,Jukebox,Public Lot,Restroom,Wheelchair Accessible,TVs,No,BYO,Take-out,Street Parking,Private Lot,Live Music,Valet Parking,Private Room,ATM,Tasting Menu
47,4bb8c9ef53649c74135347fb,Big Daddy Pizza,19115,40.08094464304296,-75.03722190856934,7.3,True,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,4b2ffbb2f964a520d8f324e3,Vince's pizza,19115,40.08407211303711,-75.0354995727539,6.6,False,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,4e7de5ea29c294ffa2d574df,The hot dog lady,19115,40.089903913655455,-75.0699695405366,,False,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4b367a60f964a520613625e3,Tiffany Diner,19115,40.074117,-75.036018,7.0,False,1.0,$,Yes (incl. Discover & Visa),No,Yes,Brunch,,Lunch,,,,,,Cocktails,,,,,,,,,,,,,,,,,,
51,4bb8ef6b1261d13a0520e998,Red Lobster - Temporarily Closed,19115,40.075949,-75.034346,7.3,True,2.0,$$,Yes,No,No,Brunch,Dinner,Lunch,,,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,
52,4bbd2801593fef3b472d0356,Applebee's Grill + Bar,19115,40.07660627878859,-75.03359916443864,6.9,True,2.0,$$,Yes,No,No,,Dinner,,,,,Happy Hour,,Cocktails,,Yes,,,,,,,,,,,,,,,,
53,4ba6821cf964a5203e5939e3,Olive Garden,19115,40.07848938848353,-75.03186134774595,7.3,False,2.0,$$,Yes (incl. American Express),No,Yes,Brunch,Dinner,Lunch,,,,Happy Hour,Full Bar,Cocktails,,,Wine,,,,,,,,,,,,,,,
54,4c35fc73a0ced13a63a31a6e,Saladworks,19115,40.07311877074962,-75.03500016181661,6.8,True,1.0,$,Yes (incl. Visa & MasterCard),No,,Brunch,Dinner,Lunch,,,,,,,,,,Jukebox,Public Lot,Yes,Yes,Yes,,,,,,,,,,
55,4ab6d123f964a5202d7920e3,Boston Market,19115,40.074261,-75.0333204,7.3,True,2.0,$$,Yes (incl. Discover & Visa),No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57d7cf25498ea406d90d5609,Chipotle Mexican Grill,19115,40.0742819,-75.0331506,7.5,False,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,4c3cb7e6b36ac928f97d0486,Dunkin',19115,40.0734399,-75.0337154,6.3,True,1.0,$,Yes (incl. American Express),No,,,,,,Breakfast,,,,,,Yes,,,,,,,,,,,,,,,,
58,4c25cfb3f7ced13a3c39256d,Dunkin',19115,40.066239052696766,-75.05157046334375,7.0,True,1.0,$,Yes (incl. American Express),No,,,,,,Breakfast,,,,,,No,,,,,,,,,,,,,,,,
59,4bd9ec3a8668c9b6259cf209,Las Margaritas,19115,40.07281488836206,-75.03389447499627,8.2,False,2.0,$$,Yes (incl. Discover & Visa),No,Yes,Brunch,Dinner,Lunch,,,,Happy Hour,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,
60,4bed62233372c9288f841114,Jim's Soft Pretzel Bakery,19116,40.11121584818521,-75.00193233101903,7.3,False,1.0,$,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,4bbcc002f57ba593ea2dadb9,Adriano's Cucino,19116,40.123692144267814,-75.01451452755677,7.3,False,2.0,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,4ded2aa17d8bb216741e8ada,Cuginni's,19116,40.12351168672071,-75.01460371007289,,False,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,4bf51598706e20a11700aa98,Dunkin',19116,40.11909,-75.015087,6.9,True,1.0,$,Yes,No,,,,,,Breakfast,,,,,,Yes,,,,,,,,,,,,,,,,
64,5144eb1ee4b0c4e4f18eecac,Cafe Lava,19116,40.124435,-75.01467099999999,6.5,False,2.0,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,4db1ee271e729fcc565ddaca,King Wok,19116,40.13073579372326,-75.01021927766776,,True,2.0,$$,Yes,No,No,,Dinner,Lunch,,,,,,,,,,,,,,,,,,,,,,,,
66,4be7264fd4f7c9b6de872720,Uzbekistan,19116,40.122650843914045,-75.01600239028657,8.5,True,1.0,$,,Yes,Yes,,,,,,,,Full Bar,,,,,,,,,,,,,,,,,,,
67,4cd6dae2b2a437047a0a8744,Manhatten Bagel,19116,40.12477111816406,-75.01538848876953,,False,1.0,$,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,4aa3feb7f964a520c64420e3,Restaurant Lanjeron,19116,40.12477111816406,-75.01538848876953,,False,3.0,$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,4b8b0b37f964a520de8f32e3,To-Yo,19116,40.12495655459379,-75.01534236174332,,True,2.0,$$,Yes,No,,Brunch,Dinner,Lunch,,,,,,,,,,,,,,,,,,,,,,,,
70,4c28c1bece3fc9284fa16d88,Manhattan Bagel,19116,40.12461284614196,-75.01553624868393,6.0,True,1.0,$,Yes (incl. American Express),,,Brunch,,Lunch,,Breakfast,,,,,,,,,,,,,,,,,,,,,,
71,4dcdc2b8b0fb25f6e3330c2a,Atrium Bistro at Radisson Hotel - Trevose,19116,40.12333795544044,-74.97800692242734,6.0,True,2.0,$$,Yes (incl. Discover & Visa),,Yes,,Dinner,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,
72,4e4ce038bd413c4cc66ce07b,Kin Wha Garden,19116,40.119603843412655,-75.01800196393685,,True,1.0,$,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,4c07ee6cffb8c9b6fa706761,La Casa Di Lucia,19116,40.132395,-75.010868,7.5,True,2.0,$$,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,
74,4e4ce030bd413c4cc66ce035,Costas Pizza And Grill,19116,40.11951632363321,-75.0180823275146,,True,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,4b76f6a7f964a520196f2ee3,Pho Palace,19116,40.133357859533085,-75.01006401671937,7.2,False,1.0,$,Yes,No,Yes,Brunch,Dinner,Lunch,,,,,,,Dessert,Free,,,,,,,,BYO,,,,,,,,
76,4a6ba60af964a5207dcf1fe3,Station Pizza,19116,40.13202214601162,-75.01218226412408,,True,1.0,$,Yes (incl. Discover & Visa),No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,527eaea9498e8d519803d040,Ninja Sushi & Hibachi Dachi,19116,40.13195103576793,-75.01227785402284,7.4,False,2.0,$$,Yes (incl. Discover & Visa),No,Yes,,,,,,,,,,,,,,Public Lot,Yes,Yes,,,BYO,Take-out,,,,,,,
78,528ff46511d2203866db5252,Larry 's Steaks,19116,40.13454818725586,-75.00833129882812,,False,1.0,$,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,51e9b937498e996a1b97122e,Little Caesars Pizza,19116,40.13458206868068,-75.00832593076956,6.3,False,1.0,$,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,4e4e683dbd4101d0d7a97c68,Domenic's Pizza,19116,40.13272843,-75.01176388,,True,1.0,$,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4cb716b886e09eb0ebac62e2,Dunkin',19116,40.13480284179464,-75.00802750437794,5.6,True,1.0,$,Yes,Yes,,,,,,Breakfast,,,,,,Yes,,,,,,,,,,,,,,,,
82,4b57b6a2f964a5204f3d28e3,Steve's Prince of Steaks,19116,40.10427703378271,-75.00076571010635,8.3,False,2.0,$$,No,No,,Brunch,Dinner,Lunch,,,,,,,,Yes,,,,,,,,,,,,,,,,
83,4c49a0071b430f478393c9c3,Dunkin',19116,40.13292694091797,-75.01216888427734,6.4,False,1.0,$,Yes,,,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,
84,4e93758f02d5a677b0485f77,Kyoto Japanese Cuisine,19116,40.135308568326145,-75.00772541628437,7.6,False,2.0,$$,Yes,No,Yes,,Dinner,,,,,,,,,Yes,,,,,,,,,,,,,,,,
85,4e3c85087d8b0e96105db23e,Kyoto,19116,40.13537176333659,-75.0078518561579,7.6,False,2.0,$$,Yes (incl. Discover & MasterCard),No,Yes,,Dinner,,,,,,,,,Yes,,,,,,,,,,,,,,,,
86,4f2345e4e4b0d609c558d2fc,Global Bistro,19116,40.13542556762695,-74.98310089111328,,False,2.0,$$,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4b4cf86af964a52002c626e3,Toscana 52,19116,40.13535820254713,-74.97968730685841,7.7,True,3.0,$$$,Yes (incl. American Express),Yes,Yes,Brunch,Dinner,Lunch,,,,Happy Hour,Full Bar,Cocktails,,,Wine,,,,,,,,,,,,,,,
88,5818901e38fa5b066b41eac6,Baja Fresh,19116,40.14026929056657,-74.9895261805927,6.2,True,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4c2f7bcd452620a181961d0f,Illiano Pizza Restaurant,19116,40.129023,-75.02351800000001,,True,1.0,$,Yes (incl. American Express),,No,Brunch,Dinner,Lunch,,,,,,,,,,,,,,,,,,,,,,,,
90,4ce6b56d8ef78cfa97498e9b,Lincoln Drive Delicatessen,19119,40.054035999999996,-75.193927,6.3,True,1.0,$,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4b7aaae8f964a5204b362fe3,High Point Cafe,19119,40.05758040214426,-75.19466512590168,7.9,True,1.0,$,Yes,Yes,No,Brunch,,Lunch,,Breakfast,,,,,,,,,,,,,,,,,,,,,,
92,4a6b229af964a52009ce1fe3,High Point Cafe,19119,40.04634234328383,-75.19590220363226,8.7,False,1.0,$,Yes,Yes,No,Brunch,,Lunch,,Breakfast,,,,,,Yes,,,,,,,,,,,,,,,,
93,5411e7b7498edd6d453fc219,Malelani cafe,19119,40.05314704951357,-75.1861188106294,8.2,False,2.0,$$,Yes,Yes,,Brunch,,,,,,,,,Dessert,Yes,,,,Yes,,,,BYO,,Street,,,,,,
94,4c5d7d066147be9a64149209,Kim's Trio Delight Cafe,19119,40.05204688879754,-75.1854487533013,7.2,False,1.0,$,Yes,No,No,,,,,Breakfast,,,,,,Yes,,,,,,,,,,,,,,,,
95,4f1c1b1be4b0f67a97697c95,Little Jimmie's Bakery Cafe',19119,40.051414451183,-75.1850006027188,8.1,False,1.0,$,Yes (incl. Discover & MasterCard),Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4bb67158941ad13a6c701fe3,Chef Ken's Cafe,19119,40.05932144714063,-75.19034085605279,6.9,False,1.0,$,,No,No,Brunch,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
97,53bdef1e498e495052aed4e0,Cresheim Valley Grain Exchange,19119,40.059703408263374,-75.19072848407204,8.0,False,2.0,$$,Yes,Yes,No,,,,Beer,,,Happy Hour,Full Bar,Cocktails,,Yes,,,,,,,,,,,,,,,,
98,4b942053f964a520e46934e3,Mi Puebla,19119,40.059973838807224,-75.19084821299859,6.8,False,2.0,$$,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,549a0ff8498e3fb73078d001,Trattoria Moma,19119,40.059709999999995,-75.189911,7.3,True,2.0,$$,,Yes,,,,,,,,,,,,,,,,,,,,BYO,,,,,,,,
100,50f83497e4b0768655e0eaaf,Jyoti,19119,40.06044267121043,-75.19133328690361,7.4,True,2.0,$$,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,4be6e8212468c9281fcd0143,Toto's Pizzeria,19119,40.04357029034545,-75.1908096336729,8.4,True,1.0,$,Yes (incl. American Express),No,No,,Dinner,Lunch,,,,,,,,,,,,,,,,,,,,,,,,
102,523b776f11d298d7c0ae1ef4,Mt Airy Street Fare,19119,40.0601278909195,-75.18716679252024,7.4,False,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,50a947cbe4b0445d671d1815,Cafe Mills,19119,40.042396,-75.19005,,False,2.0,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5759f559498e538bbfaf32a4,Jansen,19119,40.062685,-75.193164,8.1,False,4.0,$$$$,,Yes,,,,,,,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,
105,500abef8e4b000b8d8fc46f4,Mt. Airy Deli,19119,40.06319989119954,-75.18790085340645,8.8,True,2.0,$$,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,4acfaaf9f964a52034d520e3,Yu Hsiang Garden,19119,40.067189845486666,-75.19714455864226,8.0,True,2.0,$$,Yes (incl. American Express),No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,4b4f7863f964a520f30727e3,Night Kitchen Bakery,19119,40.06816913943149,-75.19798824625123,8.5,False,1.0,$,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,4b37ac94f964a520194425e3,Valley Green Inn,19119,40.05434103349346,-75.21796241664492,7.9,False,3.0,$$$,Yes (incl. Discover & Visa),Yes,,Brunch,Dinner,Lunch,,Breakfast,,,Full Bar,Cocktails,Dessert,Yes,,,,Yes,,,,,,,Private Lot,,,,,
109,4b904c47f964a520748233e3,Hokka-Hokka,19119,40.06918520707966,-75.19953171708931,8.1,True,2.0,$$,Yes (incl. American Express),Yes,Yes,,Dinner,,,,,,,,,,,,,,,,,,,,,,,,,
110,4b54ef85f964a520fcd327e3,CinCin Restaurant,19119,40.069231,-75.199751,7.8,False,2.0,$$,,No,Yes,,,,,,,,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,
111,4c96950738dd8cfa5dc7dc62,All the Way Live,19119,40.040613,-75.178657,,True,2.0,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,4c17a00d30d30f4745c736a9,The Nile,19119,40.039571837651785,-75.17788841360468,6.6,False,1.0,$,,,,Brunch,Dinner,Lunch,,,,,,,,,,,,,,,,,,,,,,,,
113,4d89ed9c7139b1f7c31cbfd4,Newmans Grill,19119,40.03900541765774,-75.17735238695988,8.2,False,1.0,$,,,,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,
114,4a9d44c3f964a520143820e3,Baker Street Bread Co,19119,40.07115,-75.20079,7.9,True,1.0,$,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,4c1118ac6b7e2d7f3aac2835,Dunkin',19119,40.06723153203835,-75.17827104658613,8.0,False,1.0,$,Yes,No,,,,,,Breakfast,,,,,,Yes,,,,,,,,,,,,,,,,
116,4bca0ade0687ef3b371cdbcc,Platinum Grille,19119,40.07276081486678,-75.19468577556653,7.3,False,2.0,$$,Yes (incl. American Express & MasterCard),Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,4b4a3bddf964a520f47f26e3,Mario's Pizza,19119,40.073206722930635,-75.19504924536976,8.1,False,1.0,$,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,4b4e2dd1f964a52040e426e3,Bredenbeck's Bakery,19119,40.072671634960415,-75.20232386189109,8.5,True,1.0,$,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,554fe748498ea1262ec7a9b3,Biryani Bowl,19119,40.07344564742198,-75.19794939047704,6.6,True,2.0,$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,51728e70e4b04c63541c0c4a,iMunch,19121,39.975939,-75.186286,7.9,True,1.0,$,,No,,Brunch,,Lunch,,Breakfast,,,,,,Yes,,,,,,,,,,,,,,,,
121,54e73d72498ef73903600abe,The Monkey & The Elephant Café,19121,39.974580401264056,-75.182955435364,7.4,True,1.0,$,,Yes,No,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
122,58dfdf82a36ecd15df5cc3d2,Pizza Dads,19121,39.974647999999995,-75.182503,8.1,False,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,569c1287498eb5f3503e3e7d,SpOt Gourmet Burgers,19121,39.97452463103979,-75.18263388818384,8.5,True,1.0,$,Yes,No,No,,,,,,,,,Cocktails,,,,,,,,,,,,,,,,,,
124,51edb830498e2e432117a1c5,Rybrew,19121,39.97437923579758,-75.1825098320958,8.3,True,2.0,$$,No,Yes,,,Dinner,Lunch,Beer,,,,,,,,,,,,,,,,,,,Live Music,,,,
125,57e7025b38fa7204f0e016e9,2637brew,19121,39.97424890827338,-75.18022167955291,8.0,False,2.0,$$,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,
126,4c8c1756c37a6dcb6937f47a,Bob's Crab Shack,19121,39.99732840344691,-75.17976126407186,7.8,True,3.0,$$$,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,4a626573f964a520f1c31fe3,Trio,19121,39.970369965319335,-75.18048119038606,7.9,True,2.0,$$,Yes (incl. Discover & Visa),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4c44f6ae36d6a593354a6ba8,Dasiwa,19121,39.96894196352954,-75.17997023067855,8.6,False,2.0,$$,,No,Yes,,Dinner,,,,,,,,,,,,,,,,,BYO,,,,Live Music,,,,
129,4ad35f73f964a52002e420e3,Tacos Don Memo,19121,39.982926043160916,-75.20789926749907,7.5,False,1.0,$,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,4d892e085ecdf04dfac5a48a,Tejada Grocery,19121,39.972831,-75.201309,,False,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,4e611befaeb7360314558eba,Eagles Nest,19121,39.96944358572065,-75.19510218515578,7.9,False,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,4abe3be6f964a520208c20e3,Figs,19121,39.96839401647117,-75.17854186604552,7.9,True,2.0,$$,No,No,Yes,,,,,,,,,,,,,,,,,,,BYO,,,,,,,,
133,57030987498e99b675dde289,Amasi,19121,39.979561548550244,-75.16387475135714,7.6,True,2.0,$$,,Yes,No,Brunch,Dinner,Lunch,,Breakfast,,,,Cocktails,,Yes,,,,,,,,,,,,Live Music,,,,
134,4dce9667e4cd130e166a2303,Spiro's Breakfast & Lunch,19121,39.9739,-75.204099,,False,1.0,$,,,,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,
135,4b8da9bdf964a520330733e3,Gigi & Big R Caribbean Soul Food Cart,19121,39.99911868753525,-75.20134586878855,8.2,False,1.0,$,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,4bb231024019a593ab7c36b8,Please Taste Cafe,19121,39.97931507553041,-75.20889894186793,5.8,False,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,4b09a91ff964a520301b23e3,Little Pete's,19121,39.96729704572385,-75.17767089808656,7.8,False,2.0,$$,Yes (incl. American Express & MasterCard),Yes,No,Brunch,,Lunch,,,,,,Cocktails,,,,,,,,,,,,,,,,,,
138,4f0d9f03e4b01ae23f323af1,La Calaca Feliz,19121,39.96763782322356,-75.17608745039246,8.7,False,3.0,$$$,Yes (incl. Discover & Visa),Yes,,Brunch,Dinner,Lunch,,,,Happy Hour,Full Bar,Cocktails,,,,,,,,,,,,,,,,,,
139,4abd6523f964a5200e8a20e3,Luigi's Pizza Fresca,19121,39.96733923741146,-75.17700588849584,8.0,True,1.0,$,Yes (incl. American Express),Yes,No,Brunch,Dinner,Lunch,,,,,,,,,,,,,,,,,,,,,,,,
140,4a9a8e25f964a520d83120e3,Pete's Famous Pizza,19121,39.96729564873277,-75.17630977041854,7.6,True,1.0,$,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,4d8a82df76e1236a3e481c43,New Neighborhood Food Market,19121,39.973651000000004,-75.206214,,False,1.0,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,568dcdf5498e0b9eecd067ed,Amano,19121,39.9672454918646,-75.17533069337698,8.9,False,2.0,$$,,,,,,,,,,,,,,,,,,,,,,BYO,,,,,,,,
