,Zip Code,Venue ID,Venue Name,Venue Category,Venue Lat,Venue Long
201,19107,4e893c85cc21b8ab0add5012,Pitruco Mobile Wood-Fired Pizza,Food Truck,39.95089873516631,-75.1590556011661
202,19107,4b6c720cf964a520b73a2ce3,Hatville Deli,Deli / Bodega,39.95357508977597,-75.15953663946603
203,19107,4ac7adc6f964a5200cb920e3,Dutch Eating Place,Breakfast Spot,39.953728009315014,-75.15923908058821
204,19107,56f6b592498e1e3f59d34734,Tom’s Dim Sum,Shanghai Restaurant,39.953637967966294,-75.15788103130438
205,19107,58a9e627e0adac4d3a14c10d,Fox & Son,Hot Dog Joint,39.95301859388328,-75.15916169011521
206,19107,4b0c17f1f964a520c33623e3,Little Thai Market,Thai Restaurant,39.95320240602815,-75.15949936910712
207,19107,4c6d90b565eda093d9004fd0,Beiler's Amish Bakery,Bakery,39.95354291219918,-75.15952269954226
208,19107,4c811aea2f1c236a8d672c43,Tiffany's Bakery,Bakery,39.95190742,-75.15715944
209,19107,59148ae1e185f33bffa73fc2,honeygrow,Salad Place,39.95097720928478,-75.1583468262876
210,19107,4b774f45f964a520f0902ee3,Maggiano's Little Italy,Italian Restaurant,39.95292160797807,-75.16006826781546
211,19107,5308b0c7498eac93fcf5159d,Panera Bread,Bakery,39.9537036,-75.1596977
212,19107,5a5054b5610f0478e404590e,Porta,Pizza Place,39.95048911703575,-75.16099417449871
213,19107,4b774aecf964a520798f2ee3,KC's Pastries,Bakery,39.95385798613017,-75.15620855199595
214,19107,4a6cd112f964a520bcd11fe3,Penang Malaysian Cuisine Restaurant,Malay Restaurant,39.95409244667953,-75.15619877889196
215,19107,4bcf22c7aeedef3be434c598,Primo Hoagies,Sandwich Place,39.94921618698144,-75.15905223327536
216,19107,4ea94a7899114a2b125716a2,Molly Malloy's,Gastropub,39.9531936880849,-75.15908221362302
217,19107,4bef0a822ff520a1e707e8a2,Yummy Yummy,Asian Restaurant,39.95332619946006,-75.15637210662301
218,19107,56b110de498e8704e2894c47,Masala Kitchen : Kati Rolls & Platters,Indian Restaurant,39.94899037353924,-75.16101962283194
219,19107,57e57af1498e8d2239025963,Destination Dogs,Hot Dog Joint,39.948809103523466,-75.15970015904291
220,19107,40b28c80f964a52028f91ee3,Caribou Cafe,Gastropub,39.94886601581022,-75.16033093532877
221,19107,54039dd9498e9e7e7ebea525,Bareburger,Burger Joint,39.9488765,-75.1594884
222,19107,4f9c5975e4b0e445b75595d8,Rice & Mix,Korean Restaurant,39.9489910436543,-75.16071199575383
223,19107,4ba5183ef964a52066dc38e3,By George!,Pizza Place,39.952973928560496,-75.15921978087515
224,19107,548e0be0498e4c3cf0979d75,Xiandu Thai Fusion,Thai Restaurant,39.94889301751464,-75.16001107882347
225,19107,5a4920f5acc5f57ca94fe2bf,Paris Baguette,Bakery,39.95355952810935,-75.15578835420979
226,19107,4af65e47f964a520440322e3,Ting Wong,Chinese Restaurant,39.95474572169273,-75.15603030152103
227,19107,55be4173498eeabf4d3b7a5d,T-Swirl Crepe,Creperie,39.95507569724943,-75.15597052311428
228,19107,4af1c734f964a52017e321e3,1225RAW Sushi & Sake Lounge,Sushi Restaurant,39.94998622621307,-75.16170362467334
229,19107,4aaaee01f964a520185820e3,Lolita,Mexican Restaurant,39.95005083529092,-75.16198486017369
230,19107,4a74e237f964a520dddf1fe3,Nan Zhou Hand Drawn Noodle House,Noodle House,39.95548876864224,-75.15677734129139
231,19107,51413d0fe4b090818407e5ab,Insomnia Cookies,Bakery,39.949524355045426,-75.16206743442534
232,19107,55006c85498e5b0e026e70ee,Nom Wah Philadelphia,Dim Sum Restaurant,39.95652088029104,-75.16062473020692
233,19107,4d3cb0f98edf3704b8c2b2a5,Vietnam Restaurant,Vietnamese Restaurant,39.95630013182966,-75.15731786783043
234,19109,51aaad25498e2fe9783b5ffb,Indeblue,Indian Restaurant,39.94847864242782,-75.16221921405011
235,19109,55dd1e6e498e2f975f4c6322,Bud & Marilyn's,Comfort Food Restaurant,39.947792141419676,-75.16225657280376
236,19109,525f311011d2535fb16d7edf,Nomad Pizza,Pizza Place,39.94808252420003,-75.16253618569496
